id_x,name,id_pelicula
10946,WDR/Arte,303903
17636,Studio 24,350499
38957,4 1/2 Film,50506
56584,Eurimages Council of Europe,42673
94782,Posthus Teatret,287948
2741,Falling Sky Entertainment,86868
306,Twentieth Century Fox Film Corporation,31359
444,Dune Entertainment,50126
867,Anka Film,264264
6896,EuropaCorp,34204
11746,Daybreak Productions,51836
11747,Prime Universe Productions,46169
444,Dune Entertainment,319341
508,Regency Enterprises,351901
711,Fox 2000 Pictures,60190
10930,Bagdasarian Productions,356149
1556,20th Century Fox Television,28538
29500,The Curiosity Company,340382
306,Twentieth Century Fox Film Corporation,212162
491,Summit Entertainment,152044
9078,Constantin Film.,19430
29716,TOEI Company,30921
23928,San Francisco Independent Cinema,329263
52166,Industrial City Films,20378
2,Walt Disney Pictures,43551
130,Jerry Bruckheimer Films,55612
831,Saturn Films,40251
19097,Junction Entertainment,182131
20012,Sparkler Entertainment,10645
20013,NT2 Productions,459
306,Twentieth Century Fox Film Corporation,457
444,Dune Entertainment,40487
1302,Davis Entertainment,38237
19747,Brandywine Productions,277967
1989,barefoot films,159824
3585,David Eick Productions,204582
7534,R&D TV,86040
11281,Universal Network Television,339530
11282,USA Cable Entertainment,297762
3631,Filmax,302349
1062,Boll Kino Beteiligungs GmbH & Co. KG,353616
1063,Brightlight Pictures,99760
1064,Herold Productions,338312
3960,ArieScope Pictures,156389
763,Intermedia Films,156388
1088,Alcon Entertainment,80105
2073,Kadokawa Pictures,93230
20363,Equity Pictures Medienfonds GmbH & Co. KG IV,32105
925,Nu Image Films,170759
1632,Lionsgate,191975
10254,Millennium Films,158848
10405,Emmett/Furla Films,60193
20363,Equity Pictures Medienfonds GmbH & Co. KG IV,56287
838,Paramount Vantage,353595
4622,VN Productions,54297
33,Universal Pictures,70553
552,Dark Horse Entertainment,44848
840,Lawrence Gordon Productions,20381
2735,Mid Atlantic Films,331576
7295,Relativity Media,38015
21498,Internationale Filmproduktion Eagle,39111
4098,Carnaby International,32213
4249,Hanover Films,10257
491,Summit Entertainment,33338
2378,Offspring Entertainment,73897
9195,Touchstone Pictures,11175
3240,Artfire Films,253451
39242,Gentle Machine Productions LLC,56549
235,Nordisk Film,24889
3389,TV2,137409
13210,ntc,74639
4777,Ozla Productions,262137
429,DC Comics,162006
923,Legendary Pictures,45303
6194,Warner Bros.,200645
9993,DC Entertainment,233639
9996,Syncopy,3936
2100,Andrew Stevens Entertainment,222832
3495,Steamroller Productions,146301
5388,Sony Pictures Home Entertainment,28071
491,Summit Entertainment,292014
551,Mandalay Pictures,2734
23423,Baumgarten Management and Productions (BMP),44296
882,Toho Company,47354
1344,Henry G. Saperstein Enterprises Inc.,13721
10221,Walden Media,34942
43,Fox Searchlight Pictures,62762
508,Regency Enterprises,135659
6332,Dune Entertainment III,254201
10405,Emmett/Furla Films,231001
12,New Line Cinema,60278
12696,Regent Capital,17038
12977,Black Camel Pictures,44037
8411,Metro-Goldwyn-Mayer (MGM),135309
8411,Metro-Goldwyn-Mayer (MGM),335462
8411,Metro-Goldwyn-Mayer (MGM),45233
2514,Alliance Films,64931
4,Paramount Pictures,36693
420,Marvel Studios,41955
306,Twentieth Century Fox Film Corporation,63536
1115,M6 Films,41979
5358,Canal+,74405
6586,TPS Star,75133
6877,Grive Productions,75134
6896,EuropaCorp,312221
11261,M6,4728
11845,Wintergreen Productions,11913
23614,All Pictures Media,4727
8411,Metro-Goldwyn-Mayer (MGM),10516
72565,Kawoosh! Productions DTV I,75140
33,Universal Pictures,57991
134,Rogue Pictures,45990
5888,Walt Disney,75532
10221,Walden Media,75142
11345,Stillking Films,71995
11440,Ozumi Films,62034
11441,Propeler,60175
11442,Silverbell Films,237672
76043,Revolution Sun Studios,75143
1,Lucasfilm,10939
4,Paramount Pictures,84774
12,New Line Cinema,63537
1694,Darren Star Productions,63538
3268,Home Box Office (HBO),65591
521,DreamWorks Animation,65594
1493,Graffiti Productions,59803
33,Universal Pictures,253192
158,Spyglass Entertainment,19493
1038,Bazelevs Production,83456
2526,Kickstart Productions,19543
2527,Marc Platt Productions,44951
2528,Top Cow Productions,79722
7295,Relativity Media,51411
23955,Ringerike Zweite Filmproduktion,48300
76043,Revolution Sun Studios,66160
4246,Atom Films,62071
4247,Filmförderungsanstalt (FFA),48943
4248,JVC Entertainment Networks,108794
2650,Ealing Studios,31060
2651,Fragile Films,31061
23164,Entertainment Film Distributors,32926
1556,20th Century Fox Television,257343
29500,The Curiosity Company,76084
5391,DisneyToon Studios,24647
12,New Line Cinema,292177
2454,Goldsmith-Thomas Productions,349158
2455,Red Om Films,336884
7429,HBO Films,69152
52005,Picturehouse,213755
52006,Front Street Films,317953
52007,American Girl Brands,246594
688,Rankin/Bass Productions,71744
33,Universal Pictures,216983
2655,Internationale Filmproduktion Richter,331836
4171,Playtone,23150
7295,Relativity Media,23151
34441,Littlestar,23153
608,Dor Film Produktionsgesellschaft GmbH,23166
12,New Line Cinema,23167
10221,Walden Media,15706
76,Zentropa Entertainments,103122
76,Zentropa Entertainments,9048
6194,Warner Bros.,299579
2659,Starz Media,26736
2885,Starz Animation,30059
3539,Odyssey Entertainment,334376
81138,Studiopolis,329833
81139,Vanguard Animation,24712
8411,Metro-Goldwyn-Mayer (MGM),24713
19241,Acme Shark,267048
57748,Kawoosh! Productions DTV II,359983
57749,MGM Global Holdings,47647
8411,Metro-Goldwyn-Mayer (MGM),89645
306,Twentieth Century Fox Film Corporation,282069
545,Ten Thirteen Productions,282070
6332,Dune Entertainment III,36771
52145,Crying Box Productions,55254
2,Walt Disney Pictures,62900
3476,Walt Disney Animation Australia,55776
12402,Walt Disney Animation Canada,62898
18978,Walt Disney Television Animation,62896
3647,The Mob Film Company,62897
20358,RHI Entertainment,62894
3126,The Mob,55558
33,Universal Pictures,36767
2269,China Film Co-Production Corporation,36766
7295,Relativity Media,36765
11462,Alphaville Films,58074
19643,"Sommers Company, The",56068
656,Metropolitan Filmexport,66177
2812,Lion Rock Productions,26028
3491,Showbox,274167
3213,Disney Channel,328848
33,Universal Pictures,361751
44,Cruise/Wagner Productions,366630
248,Impact Pictures,140300
7295,Relativity Media,154738
7419,Scion Films,40800
28121,H2S2 Filmproduktionsgesellschaft,70702
508,Regency Enterprises,40246
1370,Castel Film Romania,254736
3273,ASAF,347201
10104,New Regency Pictures,317442
15361,Luna Pictures,98440
1786,Dark Castle Entertainment,98438
4811,Warner Premiere,98439
738,Myriad Pictures,140054
1549,Opera Film Produzione,129745
6246,Medusa Film,201386
21649,Sky Cinema,89145
26261,Film Commission Torino-Piemonte,2014-01-01
8411,Metro-Goldwyn-Mayer (MGM),35639
4030,Jeff Most Productions,111480
6455,Edward R. Pressman Film,27548
7405,Dimension Films,27621
19210,Fubu Films,349176
23462,HJB Filmproduktion,60181
4,Paramount Pictures,32643
7508,Produzioni Europee Associati (PEA),159849
496,David Foster Productions,115547
662,Turman-Foster Company,135307
4376,First Artists,72054
4970,Coleytown,89877
3922,A. Film,79516
829,Vertigo Entertainment,13274
3287,Screen Gems,16907
22791,Andale Pictures,193439
3528,Thunder Road Pictures,55873
3546,Hollywood Media Bridge,46695
4811,Warner Premiere,84951
4812,LB2 Films,47360
882,Toho Company,47363
3038,Katsu Production Co. Ltd.,28920
882,Toho Company,56589
2181,Babylonian Productions,323675
5856,Sci-Fi Channel,366924
25191,Legendary Films Inc.,157293
17,Warner Bros. Entertainment,333658
4160,Lost Tales Films,137533
4161,NS Pictures,68555
2,Walt Disney Pictures,77294
16323,20th Century Fox Television,18874
29500,The Curiosity Company,62738
521,DreamWorks Animation,378385
3481,Sai Enterprise,263341
7576,Eon Productions,267860
822,Happinet Pictures,361263
882,Toho Company,24569
4640,Akita Publishing,17276
3213,Disney Channel,24571
39016,Alan Sacks Productions,19297
1632,Lionsgate,19252
2061,Twisted Pictures,24654
12,New Line Cinema,366249
66755,OH Films,24570
2,Walt Disney Pictures,20731
882,Toho Company,19293
3038,Katsu Production Co. Ltd.,365222
10278,MGM/UA Television,182219
168,Jadran Film,382155
10278,MGM/UA Television,74919
4395,Monogram Pictures,127329
491,Summit Entertainment,27598
4000,Maverick Films,41472
5218,Imprint Entertainment,61320
11843,Goldcrest Pictures,61313
12292,Temple Hill Entertainment,11946
57750,Twilight Productions,20294
1075,Europa Corp,15974
3823,TF1 Films Production,14546
6877,Grive Productions,262227
6896,EuropaCorp,44425
297,Aardman Animations,44978
1445,Golan-Globus,49028
4110,Cannon Films,158519
856,Wild Bunch,2764
1182,Telecinco,382517
5163,Laura Bickford Productions,46780
10031,Morena Films,9084
11408,Ministerio de Cultura,285803
11411,Guerrilla Films,348537
14315,Section Eight Productions,14962
856,Wild Bunch,26743
1182,Telecinco,33371
5163,Laura Bickford Productions,19812
10031,Morena Films,193460
11408,Ministerio de Cultura,186775
11411,Guerrilla Films,361131
11412,Londra Films P&D,76784
14315,Section Eight Productions,33407
2266,Bold Films,363844
3299,ApolloMovie Beteiligungs,367596
4792,Film Afrika Worldwide,26329
5388,Sony Pictures Home Entertainment,165432
1304,Meadway,382581
3618,Film Workshop,216016
168,Jadran Film,186268
10278,MGM/UA Television,166904
20091,RAI Radiotelevisione Italiana,3938
6306,Asylum,136585
3990,Anthill Productions,207680
39242,Gentle Machine Productions LLC,42606
5219,Sunswept Entertainment,75745
6332,Dune Entertainment III,347689
3025,Brandman Productions,63065
11073,Sony Pictures Television,302688
12014,TWS Productions II,33419
1444,Cannon Group,85231
2251,Sony Pictures Animation,376716
2787,Reel FX Creative Studios,379291
5388,Sony Pictures Home Entertainment,182950
4054,Mandarin Films Distribution Co.,357096
3047,Dead Gentlemen Productions,193459
1992,La Petite Reine,85232
1996,Novo RPI,185289
4298,Remstar Productions,184328
1632,Lionsgate,185273
126,Lakeshore Entertainment,187516
3287,Screen Gems,156603
7738,Sketch Films,180819
7739,UW3 Film Productions,252916
16323,20th Century Fox Television,115706
3401,Fox West Pictures,192371
79025,Zacharias-Buhai Productions,116160
3685,Toei Doga,107966
4260,The Ocean Group,174195
4261,Viz Video,116190
5,Columbia Pictures,70313
2608,Happy Madison Productions,144852
7295,Relativity Media,193435
46222,Hey Eddie,178569
768,Ghost House Pictures,177234
2617,Ozla Pictures,230182
11341,Stage 6 Films,109907
16323,20th Century Fox Television,282346
29500,The Curiosity Company,116312
3544,Fuji TV,290595
1212,Empire Pictures,325133
6202,# Lexyn Productions,29487
6203,Lexyn Productions,29490
2273,Eden Rock Media,29829
4097,Heavy Duty Entertainment,52854
95592,Waiting II,56078
306,Twentieth Century Fox Film Corporation,23154
1172,Hyde Park Films,212156
12,New Line Cinema,3941
2974,Pope Productions,1652
5,Columbia Pictures,9657
3929,Robert Simonds Productions,9252
8411,Metro-Goldwyn-Mayer (MGM),9379
19160,Les Films Marcel Pagnol,60964
19160,Les Films Marcel Pagnol,47747
1632,Lionsgate,363354
12026,Gold Circle Films,89458
79894,Integrated Films,50025
3182,Iyara Films,326423
118,Det Danske Filminstitut,127380
235,Nordisk Film,137400
3221,Sveriges Television (SVT),15088
4606,Zweites Deutsches Fernsehen (ZDF),40080
5403,Nordisk Film & TV Fond,4457
5746,Yellow Bird Films,76081
6417,Film i Väst,23767
7446,Svenska Filminstitutet (SFI),113332
33821,Filmpool Stockholm Mälardalen,34194
33822,Spiltan Underhållning,343972
11227,HDNM Entertainment,21769
16272,R. Sanders D.,125513
266,Agencja Produkcji Filmowej,28697
73860,Okocimskie Zaklady Piwowarskie S.A.,125521
73861,Kredyt Bank PBI S.A.,82386
816,FilmEngine,125510
3608,After Dark Films,41365
6363,BenderSpink,35105
2786,Warner Home Video,14829
3294,Flame Ventures,34935
3295,Raw Feed,25843
24363,Papazian-Hirsch Entertainment International,87636
250,Canal+Polska,134053
58225,Studio Filmowe Zebra,155017
68040,ITI Cinema,160399
33,Universal Pictures,71449
333,Original Film,71444
1225,One Race Productions,31472
1778,Dentsu Inc.,30
7295,Relativity Media,336026
622,Toho Film (Eiga) Co. Ltd.,5066
882,Toho Company,383121
882,Toho Company,116185
14271,Les Films du Requin,62756
16923,Zephyr Films,35752
74700,Inforg Stúdió,258509
79260,Farabi Cinema Foundation,300665
93571,Pegasos Film,295273
95163,Behnegar,33604
95648,Hannibal Films,58007
126,Lakeshore Entertainment,78375
1632,Lionsgate,75897
11152,Radical Media,241259
289,Ingenious Film Partners,317121
306,Twentieth Century Fox Film Corporation,381615
431,Donners' Company,374739
444,Dune Entertainment,81976
9076,Seed Productions,122293
9168,Bad Hat Harry Productions,302508
10893,Big Screen Productions,291805
19551,Marvel Enterprises,78492
4,Paramount Pictures,339526
158,Spyglass Entertainment,363607
11461,Bad Robot,11392
23419,MavroCine Pictures GmbH & Co. KG,11390
4395,Monogram Pictures,31264
29682,Merope,45783
656,Metropolitan Filmexport,16884
2812,Lion Rock Productions,57313
3491,Showbox,308531
551,Mandalay Pictures,32790
3256,Lightning Entertainment,34598
8456,Mainline Releasing,37237
506,Newmarket Capital Group,33108
3334,Adam Fields Productions,259693
23909,Silver Nitrate,30656
5,Columbia Pictures,391757
23,Imagine Entertainment,43074
5561,Panorama Films,52947
8253,Skylark Productions,353610
5,Columbia Pictures,370687
4021,The Halcyon Company,138705
4022,Wonderland Sound and Vision,150208
6194,Warner Bros.,61123
306,Twentieth Century Fox Film Corporation,80256
436,1492 Pictures,206789
444,Dune Entertainment,400605
2575,21 Laps Entertainment,324668
10224,Museum Canada Productions,172817
20478,Moving Picture Company (MPC),263945
10941,"Zespol Filmowy ""Iluzjon""",40741
2421,Foreign Film Productions,316727
3034,TV Tokyo,278154
3041,Gainax,388191
5511,SEGA,328716
9068,Kadokawa Shoten Publishing Co.,369776
12657,Production I.G.,12529
21503,Project Eva,259634
1393,Tokyo Broadcasting System (TBS),46572
2883,Aniplex,33201
3032,Nippon Shuppan Hanbai (Nippan) K.K.,58430
3363,Mainichi Broadcasting System (MBS),46784
4641,Shochiku Company,46781
6452,Dentsu,154441
10038,Square Enix,28406
11596,Bones,40585
22796,SKY Perfect Broadcasting,42498
9,Gaumont,79106
6548,Paramount Home Entertainment,108432
923,Legendary Pictures,18560
3527,Green Hat Films,24057
6194,Warner Bros.,183073
12235,IFP Westcoast Erste,48995
36791,Emshell Producers,390734
6480,Telewizja Polska,334304
68026,Studio Filmowe Oko,54107
68029,Komited Kinomatografii,390989
3553,Euforia Film,21452
23682,FilmCamp,28808
44992,Miho Film,141267
44993,Barentsfilm,138115
44995,Yellow Bastard Production,138118
44996,News On Request (NOR),136071
44997,Zwart Arbeid,133879
3441,Lamitas,24024
3442,Samarkand,24025
3443,Zulu Dawn NV,229007
660,British Lion Film Corporation,389614
4630,Amicus Productions,231811
13730,Edgar Rice Burroughs Inc.,168056
59891,Land Associates,168057
4,Paramount Pictures,231812
27,DreamWorks SKG,248781
56,Amblin Entertainment,310602
435,Di Bonaventura Pictures,278924
2481,Platinum Dunes,407375
22826,Hasbro Studios,20583
76043,Revolution Sun Studios,30975
9383,Blue Sky Studios,49857
11749,Twentieth Century Fox Animation,21636
105,Ciby 2000,25182
2938,Abbas Kiarostami Productions,81450
79260,Farabi Cinema Foundation,87311
4010,Caprino Filmcenter a/s,348668
3241,Electric Entertainment,26945
3451,Art Pictures Studio,95610
5630,Non-Stop Productions,382399
22691,Telekanal STS,347126
46831,Premiere Stealth Rights,391779
6194,Warner Bros.,384641
7364,Heyday Films,64961
9,Gaumont,44749
5358,Canal+,38289
16804,France 3 Cinema,228432
18367,Centre National de la Cinématographie (CNC),34527
166,Peter Rommel Productions,357786
2032,Orange Pictures,55426
12068,Shotgun Pictures,55431
12372,Universum Film (UFA),55430
6858,Universal Studios Home Entertainment,55435
4630,Amicus Productions,55437
15068,Metromedia Producers Corporation (MPC),55438
5176,Fortress Features,402331
10285,LD Entertainment,412519
43760,Imaginarium Entertainment Group,36161
4,Paramount Pictures,164990
158,Spyglass Entertainment,16257
435,Di Bonaventura Pictures,36163
2598,Hasbro,50717
76067,Kontsept Film Company,44173
1557,The Mark Gordon Company,171346
2890,Fox Atomic,20413
3635,20th Century Fox Home Entertainment,22240
10339,WWE Studios,22623
17887,Midnight Sun Pictures,36162
18924,Silent Night Releasing Corporation,58051
44995,Yellow Bastard Production,411802
4145,Studio Khara,188489
3034,TV Tokyo,152625
5937,Xebec,87788
2811,Neo Art & Logic,410537
7161,LivePlanet,36046
7619,Dimension Extreme,14631
400,Olympia-Film GmbH,32523
400,Olympia-Film GmbH,401650
2480,Alliance Communications Corporation,18825
5730,Turner Network Television (TNT),406052
12,New Line Cinema,250388
26085,Silverstein / Barder Company,395925
11341,Stage 6 Films,10841
6082,Filmirage,77946
7429,HBO Films,351211
15888,Moving Pictures,308529
7405,Dimension Films,25114
10370,Spectacle Entertainment Group,39123
15822,Trancas International Films,35701
10265,Peter Rogers Productions,27370
10329,Anglo-Amalgamated Film Distributors,62852
3263,Odd Lot Entertainment,21481
48116,Antena 3 Films / Cangrejo Films,404461
3347,Dry County Films,58443
12,New Line Cinema,389396
48788,Practical Pictures,20949
48792,Parallel Zide,355730
5,Columbia Pictures,361261
2251,Sony Pictures Animation,338485
1370,Castel Film Romania,392629
2811,Neo Art & Logic,37609
3121,Stan Winston Productions,325189
7405,Dimension Films,379992
14,Miramax Films,32293
1370,Castel Film Romania,178682
2811,Neo Art & Logic,407171
7405,Dimension Films,308686
3172,Blumhouse Productions,64183
21223,Solana Films,21780
3034,TV Tokyo,231617
5937,Xebec,414762
1724,Regina Films,63710
12778,Rizzoli Film,371181
18908,Central Cinema Company Film (CCC),25778
1632,Lionsgate,18182
2061,Twisted Pictures,25786
2461,Chris Brinker Productions,281506
11341,Stage 6 Films,37453
10563,Critérion Film,34075
12778,Rizzoli Film,407655
18908,Central Cinema Company Film (CCC),89825
44507,Regina Productions,262848
25065,VUFKU,413441
3585,David Eick Productions,207932
7534,R&D TV,335796
491,Summit Entertainment,82406
4000,Maverick Films,72857
5218,Imprint Entertainment,300424
5219,Sunswept Entertainment,67390
12292,Temple Hill Entertainment,28425
6861,Lolafilms,402543
7864,Amiguetes Entertainment,414767
822,Happinet Pictures,330161
4640,Akita Publishing,348631
3475,Walt Disney Television Animation,343611
8001,Film Rock,50699
8002,Hill & Brand Entertainment,59762
289,Ingenious Film Partners,16143
306,Twentieth Century Fox Film Corporation,338964
444,Dune Entertainment,337550
574,Lightstorm Entertainment,361758
79,Village Roadshow Pictures,363611
1885,Silver Pictures,376538
6194,Warner Bros.,376543
19855,Internationale Filmproduktion Blackbird Dritte,376548
23202,Wigram Productions,376553
2865,Insight Film Studios,83865
3546,Hollywood Media Bridge,250895
53259,Operation Eagle Productions,370545
53260,Dandelion Entertainment Ventures,33065
53261,Media Financial Incorporated,33534
508,Regency Enterprises,77304
711,Fox 2000 Pictures,279229
10930,Bagdasarian Productions,64428
33,Universal Pictures,396330
2365,Capital Arts Entertainment,86821
235,Nordisk Film,330459
3221,Sveriges Television (SVT),346672
5746,Yellow Bird Films,287281
5747,ZDF Enterprises,37708
17513,Film i Väst,31245
4703,Shadow Entertainment,297298
16677,Gekko Film Corp.,371153
3054,Golden Way Films Ltd.,140485
6379,Golden Harvest Company Ltd.,21752
925,Nu Image Films,180371
10254,Millennium Films,154922
47,Constantin Film,314946
356,TF1 Films Productions,52939
866,Pathé Renn Productions,98596
1992,La Petite Reine,207323
1994,Tri Pictures,255746
1995,Sorolla Films,53693
1996,Novo RPI,20679
5358,Canal+,403052
8676,uFilm,18223
9335,Canal+ España,362058
11921,Le Tax Shelter du Gouvernement Fédéral de Belgique,67343
20409,Les Editions Albert René,47971
3991,"Asylum, The",324849
688,Rankin/Bass Productions,26461
8813,Videocraft International,401544
774,Valkyrie Films,374205
1975,Sneak Preview Entertainment,400045
10254,Millennium Films,60821
94362,Nu Image Bulgaria,61005
29716,TOEI Company,14564
119,Danmarks Radio (DR),28670
823,Telepool,270047
2800,AMC Pictures,362584
2802,TV4 Sweden,82088
4250,Molinare Studios,362585
5975,Yleisradio (YLE),227932
6416,Svensk Filmindustri,414937
6417,Film i Väst,324552
9375,Juonifilmi,263115
22675,Arion Communications Ltd.,180863
22676,Dagsljus Filmequipment,34163
24991,Sheba Films,38499
24993,Europa Film Sound Production,173897
56050,SF Norge A/S,374251
64202,Tju-Bang Film,341174
5488,Fox Film Corporation,51322
5542,Toei Animation,426580
12113,Canadian Broadcasting Corporation (CBC),417503
15276,Channel 4 Television Corporation,417004
92046,Anne of Green Gables Productions,79909
235,Nordisk Film,129237
3221,Sveriges Television (SVT),24140
4606,Zweites Deutsches Fernsehen (ZDF),99099
5747,ZDF Enterprises,109080
7446,Svenska Filminstitutet (SFI),114370
17513,Film i Väst,114372
33821,Filmpool Stockholm Mälardalen,114371
33822,Spiltan Underhållning,105231
289,Ingenious Film Partners,50253
436,1492 Pictures,83090
444,Dune Entertainment,83091
711,Fox 2000 Pictures,66105
5219,Sunswept Entertainment,83088
6332,Dune Entertainment III,376599
10893,Big Screen Productions,59060
28431,TCF Vancouver Productions,40748
4518,Topsail Entertainment,40120
64031,Trailer Park Productions,17695
854,Sofica Europacorp,410988
5358,Canal+,309028
6301,CinéCinéma,29801
6896,EuropaCorp,294161
7799,TF1 International,278475
7832,CiBy 2000,366499
5843,Renegade Pictures,11795
444,Dune Entertainment,391975
6332,Dune Entertainment III,126889
7392,Twentieth Century Fox,2459
10221,Walden Media,347413
22881,Mayhem Pictures,34311
72389,Blumhouse,18051
3631,Filmax,27076
2763,Tonic Films,20004
3019,Wingman Productions,211798
4560,Tunnel Post,19002
5321,Proud Mary Entertainment,27296
5322,Aloe Entertainment,19766
21840,Morningstar Films,15212
25947,Carr Miller Entertainment,9711
2,Walt Disney Pictures,20760
598,Team Todd,14611
8601,Tim Burton Productions,18500
16314,Roth Films,26452
20004,"Zanuck Company, The",14681
52010,Paramount Famous Productions,17028
3635,20th Century Fox Home Entertainment,25833
22964,JR Canada Productions,359413
9155,Tokyo Movie Shinsha (TMS),295049
2391,Devonshire Productions,64266
3240,Artfire Films,56372
6741,New Romero,137116
6742,Sudden Storm Productions,213927
23588,Blank of the Dead Productions,65310
5295,Gato Negro Films,408647
1971,Action International Pictures,40983
33,Universal Pictures,417830
60,United Artists,337339
8411,Metro-Goldwyn-Mayer (MGM),141102
12886,New Crime Productions,41663
521,DreamWorks Animation,39371
829,Vertigo Entertainment,25606
20154,Mad Hatter Entertainment,260514
14,Miramax Films,400136
19,Film Roman,348893
285,Live Entertainment,445993
8923,WMG Film,31051
90403,Turner Entertainment Co.,18334
21897,Foresight Unlimited,152100
23423,Baumgarten Management and Productions (BMP),41289
23770,Signature Entertainment,30655
23867,Unisol 3 Distribution,57837
33,Universal Pictures,34506
608,Dor Film Produktionsgesellschaft GmbH,70086
9155,Tokyo Movie Shinsha (TMS),25160
608,Dor Film Produktionsgesellschaft GmbH,30649
80,The Zanuck Company,34512
923,Legendary Pictures,401689
3528,Thunder Road Pictures,61708
6194,Warner Bros.,426264
20478,Moving Picture Company (MPC),37963
1632,Lionsgate,64468
5374,Marv Films,48763
2888,SF Norge,38614
5123,Miso Film,40761
5123,Miso Film,430413
2,Walt Disney Pictures,57889
12203,Toon City,402223
3339,League of Noble Peers,68163
444,Dune Entertainment,413391
5420,Color Force,350312
8569,Dayday Films,366143
3782,Tax Credit Finance,27046
9181,Art Theatre Guild,62737
5302,Christiano Film Group,19625
85816,TMA Productions,203835
4211,Magic Hour Films ApS,164377
9155,Tokyo Movie Shinsha (TMS),67308
10342,Studio Ghibli,20648
5652,Six Entertainment,447113
5409,Bing Crosby Productions,360404
4395,Monogram Pictures,212470
955,Nikkatsu,413736
12148,Hori Production,324963
420,Marvel Studios,227257
472,Soprofilms,290727
3823,TF1 Films Production,166747
8277,Flach Film,260234
5070,Shôchiku Eiga,167666
12,New Line Cinema,167313
2481,Platinum Dunes,134632
2650,Ealing Studios,99247
192,"Shochiku Co., Ltd.",238869
19528,ApolloProScreen Filmproduktion,9990
23564,Jeff Franklin Productions,252034
12,New Line Cinema,38332
79,Village Roadshow Pictures,49574
3268,Home Box Office (HBO),50332
7429,HBO Films,70172
2591,C.E.R.,32888
3467,Three T Productions,20473
24535,Golden Eagle,45249
48081,Ministry of Culture of the Russian Federation,26264
1178,Pathé Pictures International,19580
6359,Cipher Films,24791
3573,Celador Films,111913
2,Walt Disney Pictures,56525
3,Pixar Animation Studios,59529
521,DreamWorks Animation,248223
1062,Boll Kino Beteiligungs GmbH & Co. KG,39346
1063,Brightlight Pictures,37851
5723,Pitchblack Pictures Inc.,36699
22793,Event Film Distribution,62732
22794,Amok Productions,47812
491,Summit Entertainment,37656
4000,Maverick Films,16269
5218,Imprint Entertainment,425961
5219,Sunswept Entertainment,18575
12292,Temple Hill Entertainment,24769
306,Twentieth Century Fox Film Corporation,324852
1302,Davis Entertainment,72203
6332,Dune Entertainment III,77759
10807,Troublemaker Studios,77762
33,Universal Pictures,20883
6704,Illumination Entertainment,137801
5,Columbia Pictures,294682
2608,Happy Madison Productions,17101
7295,Relativity Media,41957
5242,Creepy Film Productions,29361
33,Universal Pictures,57779
1973,Three Strange Angels,61139
5870,Studio Canal,20884
7295,Relativity Media,53086
10163,Working Title Films,62731
147,Fidélité Productions,195065
856,Wild Bunch,69097
1115,M6 Films,43241
2250,SCOPE Invest,452142
11199,Scope Pictures,281338
11261,M6,15449
11620,Orange Cinéma Séries,154727
11920,Région Wallone,60800
12096,Mandarin Films,70133
23303,IMAV Editions,24230
4054,Mandarin Films Distribution Co.,44268
33,Universal Pictures,198951
33,Universal Pictures,37769
10718,Frank Lloyd Productions,36888
10254,Millennium Films,86190
308,The Weinstein Company,2791
2995,Atmosphere Entertainment MM,13981
7332,Chako Film Company,77051
7405,Dimension Films,327982
18524,Intellectual Properties Worldwide,129830
22596,Aja / Levasseur Productions,72811
5882,Namco,451644
5883,Light Song Films,43464
5542,Toei Animation,154501
655,Strike Entertainment,336890
694,StudioCanal,10260
11112,Arcade Pictures,56544
21834,Paramount Pictures Digital Entertainment,150010
17980,HBO Documentary Films,26539
444,Dune Entertainment,10991
6332,Dune Entertainment III,24794
10807,Troublemaker Studios,20755
10808,Overnight Films,13683
491,Summit Entertainment,12600
9195,Touchstone Pictures,34065
508,Regency Enterprises,335988
2648,Road Rebel,51273
336,Wiedemann & Berg Filmproduktion,314952
248,Impact Pictures,159447
342,Davis-Films,313556
5755,Constantin Film Produktion,179690
429,DC Comics,248747
4811,Warner Premiere,60189
306,Twentieth Century Fox Film Corporation,332788
444,Dune Entertainment,37991
6332,Dune Entertainment III,86337
6455,Edward R. Pressman Film,381519
79,Village Roadshow Pictures,74384
3038,Katsu Production Co. Ltd.,64043
882,Toho Company,71133
306,Twentieth Century Fox Film Corporation,57996
829,Vertigo Entertainment,63179
3299,ApolloMovie Beteiligungs,64202
3528,Thunder Road Pictures,2331
3546,Hollywood Media Bridge,422842
4792,Film Afrika Worldwide,101538
4288,Madhouse,417489
746,MTV Films,79701
2500,Outpost Productions,14247
768,Ghost House Pictures,70061
429,DC Comics,54551
435,Di Bonaventura Pictures,375798
491,Summit Entertainment,461053
9993,DC Entertainment,68637
10625,Nordisk Films Kompagni A/S,70609
249,Société Nouvelle de Cinématographie,36886
1702,Medusa Produzione,36887
4,Paramount Pictures,36885
3172,Blumhouse Productions,12097
21223,Solana Films,417320
925,Nu Image Films,78359
50457,Undisputed 3 Productions,152912
235,Nordisk Film,248705
1632,Lionsgate,3104
2061,Twisted Pictures,24568
6680,Serendipity Productions,19307
1991,Motion Investment Group,21251
10159,nWave Pictures,460135
10160,Illuminata Pictures,182030
