id,genres
49040,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
58574,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
42450,"[{'id': 18, 'name': 'Drama'}]"
30245,"[{'id': 35, 'name': 'Comedy'}]"
56292,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}]"
55301,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 16, 'name': 'Animation'}]"
24833,"[{'id': 12, 'name': 'Adventure'}]"
74523,"[{'id': 28, 'name': 'Action'}]"
62837,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
57353,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]"
52520,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]"
74997,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]"
71670,"[{'id': 27, 'name': 'Horror'}]"
93164,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]"
58704,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}]"
57809,"[{'id': 35, 'name': 'Comedy'}]"
85317,"[{'id': 35, 'name': 'Comedy'}]"
50698,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
48492,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
65086,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
72545,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
53174,"[{'id': 35, 'name': 'Comedy'}]"
29564,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
74471,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]"
71676,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}]"
52454,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
71672,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
77076,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"
18705,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
38674,"[{'id': 35, 'name': 'Comedy'}]"
74387,"[{'id': 35, 'name': 'Comedy'}]"
64688,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
79221,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
35435,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]"
44734,"[{'id': 16, 'name': 'Animation'}, {'id': 9648, 'name': 'Mystery'}]"
57165,"[{'id': 12, 'name': 'Adventure'}]"
26881,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]"
10679,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"
71552,"[{'id': 35, 'name': 'Comedy'}]"
94329,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
28912,"[{'id': 878, 'name': 'Science Fiction'}]"
36228,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]"
85052,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
74534,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
86416,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]"
61410,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
67660,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
15135,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
13486,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
84177,"[{'id': 99, 'name': 'Documentary'}]"
61979,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
73517,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
14400,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
41154,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"
58595,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]"
27646,"[{'id': 27, 'name': 'Horror'}]"
70981,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}]"
111440,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
61125,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]"
85435,"[{'id': 35, 'name': 'Comedy'}]"
80321,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
65421,"[{'id': 10402, 'name': 'Music'}]"
43337,"[{'id': 14, 'name': 'Fantasy'}]"
39144,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
39145,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
22855,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
55215,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
116776,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
39100,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
13313,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
39101,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
13761,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]"
72105,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
77930,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
39103,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
24752,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]"
39104,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
34433,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]"
1930,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]"
39105,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
23823,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
57800,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]"
25913,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]"
59706,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
84165,"[{'id': 35, 'name': 'Comedy'}]"
44251,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
39106,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
39107,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
14863,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
56909,"[{'id': 35, 'name': 'Comedy'}]"
39108,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
39323,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
34125,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
16130,"[{'id': 35, 'name': 'Comedy'}]"
80410,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
39324,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]"
68143,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
18443,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
13676,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]"
37724,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]"
20106,"[{'id': 35, 'name': 'Comedy'}]"
36996,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]"
82650,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
14128,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]"
71668,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]"
83660,"[{'id': 99, 'name': 'Documentary'}]"
114150,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
85341,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 37, 'name': 'Western'}]"
26505,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
15895,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]"
28218,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
71679,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
85339,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 37, 'name': 'Western'}]"
20069,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
55723,"[{'id': 27, 'name': 'Horror'}]"
84348,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]"
82675,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
17165,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]"
10089,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
77269,"[{'id': 99, 'name': 'Documentary'}]"
82507,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
76492,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
16387,"[{'id': 878, 'name': 'Science Fiction'}]"
33390,"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
33391,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]"
40709,"[{'id': 10752, 'name': 'War'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
134371,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]"
40075,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
72391,"[{'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
105210,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]"
57089,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
80280,"[{'id': 27, 'name': 'Horror'}]"
117691,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
99770,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
116167,"[{'id': 99, 'name': 'Documentary'}]"
82990,"[{'id': 27, 'name': 'Horror'}]"
121823,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
94348,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
61012,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]"
149763,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
164753,"[{'id': 99, 'name': 'Documentary'}]"
82690,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]"
1997-08-20,"[{'name': 'Carousel Productions', 'id': 11176}, {'name': 'Vision View Entertainment', 'id': 11602}, {'name': 'Telescene Film Group Productions', 'id': 29812}]"
74545,"[{'id': 9648, 'name': 'Mystery'}]"
97430,"[{'id': 28, 'name': 'Action'}]"
35683,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
32694,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10769, 'name': 'Foreign'}]"
19139,"[{'id': 18, 'name': 'Drama'}]"
65851,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]"
78049,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]"
12594,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]"
123025,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
50620,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
85446,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
70584,"[{'id': 27, 'name': 'Horror'}]"
19274,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}]"
13679,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
94380,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
49522,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
125504,"[{'id': 35, 'name': 'Comedy'}]"
18741,"[{'id': 28, 'name': 'Action'}]"
93289,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
25539,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
10044,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
18707,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
10275,"[{'id': 28, 'name': 'Action'}]"
37030,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
37032,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
49051,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]"
10620,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]"
117629,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
37653,"[{'id': 35, 'name': 'Comedy'}]"
19099,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
28733,"[{'id': 27, 'name': 'Horror'}]"
75780,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
42532,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
64876,"[{'id': 28, 'name': 'Action'}]"
94352,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]"
139455,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]"
28751,"[{'id': 27, 'name': 'Horror'}]"
55952,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]"
57597,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
95511,"[{'id': 35, 'name': 'Comedy'}]"
44244,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10770, 'name': 'TV Movie'}]"
41592,"[{'id': 18, 'name': 'Drama'}]"
134597,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
127533,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
33303,"[{'id': 35, 'name': 'Comedy'}]"
34905,"[{'id': 35, 'name': 'Comedy'}]"
100450,[]
31022,"[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}]"
76617,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
147405,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
139038,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
142061,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]"
115223,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]"
88557,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
31046,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
30347,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
26114,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
43263,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
59238,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
110148,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]"
100183,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]"
97353,"[{'id': 35, 'name': 'Comedy'}]"
26005,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
24925,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
156717,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
44450,"[{'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}, {'id': 36, 'name': 'History'}]"
19336,"[{'id': 10769, 'name': 'Foreign'}, {'id': 878, 'name': 'Science Fiction'}]"
33301,"[{'id': 35, 'name': 'Comedy'}]"
50076,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
150202,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
13648,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
87436,"[{'id': 27, 'name': 'Horror'}]"
36244,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
133121,"[{'id': 16, 'name': 'Animation'}]"
98567,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
53031,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]"
47964,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
56991,"[{'id': 35, 'name': 'Comedy'}]"
122857,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]"
132344,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
114478,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
36096,"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}]"
170657,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
28090,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
56508,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
146203,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
72559,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
9834,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
49519,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
26883,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
31131,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]"
117263,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
17501,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
18843,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
28067,"[{'id': 27, 'name': 'Horror'}]"
127544,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}]"
25516,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]"
4258,"[{'id': 35, 'name': 'Comedy'}]"
80384,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
76589,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 53, 'name': 'Thriller'}]"
68721,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"
38453,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}]"
32100,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]"
66209,"[{'id': 28, 'name': 'Action'}]"
26693,"[{'id': 27, 'name': 'Horror'}]"
36917,"[{'id': 27, 'name': 'Horror'}]"
56763,"[{'id': 28, 'name': 'Action'}]"
149961,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]"
11119,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]"
54138,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"
42601,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]"
458,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
109439,"[{'id': 35, 'name': 'Comedy'}]"
