name,budget,release_date,revenue,title,return,return_dire
Marina de Van,13000000.0,2009-05-16,0.0,Don't Look Back,0.0,0.0
Timo Koivusalo,6153120.0,2009-12-04,0.0,Under the North Star,0.0,0.0
Mike Mitchell,165000000.0,2010-05-16,752600867.0,Shrek Forever After,4.561217375757575,18.556865679600712
Michael Winterbottom,13000000.0,2010-02-19,0.0,The Killer Inside Me,0.0,inf
Clarence Brown,383000.0,1928-12-15,0.0,A Woman of Affairs,0.0,4.817496555704498
Jessica Oreck,0.0,2009-03-01,10068.0,Beetle Queen Conquers Tokyo,inf,inf
David Slade,68000000.0,2010-06-23,698491347.0,The Twilight Saga: Eclipse,10.271931573529413,20.180596287564498
Brian Koppelman,15000000.0,2009-09-07,5024782.0,Solitary Man,0.3349854666666667,1.1349854666666668
David Levien,15000000.0,2009-09-07,5024782.0,Solitary Man,0.3349854666666667,1.1349854666666668
M. Night Shyamalan,150000000.0,2010-06-30,318502923.0,The Last Airbender,2.12335282,87.82219224542735
Pete Travis,22000000.0,2009-01-18,0.0,Endgame,0.0,4.599792115
Christopher P. Garetano,15000.0,2005-01-01,0.0,Horror Business,0.0,0.0
Nimród Antal,40000000.0,2010-07-03,126248813.0,Predators,3.156220325,6.604202670321638
Pierre Coffin,69000000.0,2010-07-08,543513985.0,Despicable Me,7.877014275362319,49.03248875921722
Chris Renaud,69000000.0,2010-07-08,543513985.0,Despicable Me,7.877014275362319,37.306402551778355
Tristan Loraine,3100000.0,2009-09-18,0.0,31 North 62 East,0.0,0.0
Christopher Nolan,160000000.0,2010-07-14,825532764.0,Inception,5.159579775,44.42255888764904
Jon Turteltaub,150000000.0,2010-07-13,215283742.0,The Sorcerer's Apprentice,1.435224946666667,40.82243339572452
James Mangold,117000000.0,2010-06-15,261930431.0,Knight and Day,2.2387216324786325,25.990526150784298
Shana Feste,6000000.0,2009-01-17,0.0,The Greatest,0.0,3.0725089333333333
Robert Rodriguez,1000000.0,1994-07-22,0.0,Roadracers,0.0,46.647748199526596
Julio DePietro,3200000.0,2009-04-25,0.0,The Good Guy,0.0,0.0
Brandon Vietti,0.0,2010-07-27,6629178.0,Batman: Under the Red Hood,inf,inf
Ben Steinbauer,0.0,2009-03-14,178174.0,Winnebago Man,inf,inf
Jaco Van Dormael,47000000.0,2009-09-11,3547209.0,Mr. Nobody,0.0754725319148936,0.0754725319148936
Victor Saville,4500000.0,1954-12-20,3200000.0,The Silver Chalice,0.7111111111111111,0.7111111111111111
Susanna White,35000000.0,2010-03-26,93246388.0,Nanny McPhee and the Big Bang,2.6641825142857143,inf
Aleksi Mäkelä,2500000.0,2009-01-09,0.0,Hellsinki,0.0,0.295705
Charles Adelman,3500000.0,2009-04-25,0.0,2:13,0.0,0.0
Burr Steers,44000000.0,2010-05-01,48190704.0,Charlie St. Cloud,1.0952432727272727,9.024243945743146
Adam McKay,100000000.0,2010-08-06,170432927.0,The Other Guys,1.70432927,17.642003537601365
Nils Gaup,7300000.0,2008-01-18,0.0,The Kautokeino Rebellion,0.0,0.0
Edwin L. Marin,322000.0,1942-07-31,1040000.0,Invisible Agent,3.229813664596273,3.229813664596273
Edgar Wright,60000000.0,2010-07-27,47664559.0,Scott Pilgrim vs. the World,0.7944093166666667,23.92647692156863
David Michôd,5000000.0,2010-06-03,1000000.0,Animal Kingdom,0.2,0.3873814693877551
Neil Marshall,12000000.0,2010-02-15,6814789.0,Centurion,0.5678990833333334,1.3082799500000002
Todd Solondz,4500000.0,2009-10-10,744816.0,Life During Wartime,0.1655146666666666,1.1013113333333333
Paul Scheuring,21800000.0,2010-07-15,0.0,The Experiment,0.0,0.0
David Nerlich,700.0,2007-06-01,0.0,Black Water,0.0,0.0
Andrew Traucki,700.0,2007-06-01,0.0,Black Water,0.0,inf
Alexandre Aja,24000000.0,2010-08-20,83188165.0,Piranha 3D,3.4661735416666666,10.177366951190477
Aaron Schneider,7500000.0,2010-01-22,0.0,Get Low,0.0,0.0
Henrik Ruben Genz,0.0,2008-07-15,179943.0,Terribly Happy,inf,inf
Derrick Borte,10000000.0,2009-09-13,7022728.0,The Joneses,0.7022728,0.7022728
Dario Argento,14000000.0,2010-03-13,0.0,Giallo,0.0,0.5845614505494505
Gilles Lellouche,823258.0,2004-12-01,823258.0,Narco,1.0,1.0
Tristan Aurouet,823258.0,2004-12-01,823258.0,Narco,1.0,1.0
Daniel Stamm,1800000.0,2010-08-27,67738090.0,The Last Exorcism,37.63227222222222,37.63503402222222
Josh Gordon,19000000.0,2010-05-11,49830607.0,The Switch,2.6226635263157894,5.1671368374269
Will Speck,19000000.0,2010-05-11,49830607.0,The Switch,2.6226635263157894,5.1671368374269
Bassam Kurdali,150000.0,2006-03-24,0.0,Elephants Dream,0.0,0.0
Stanley Kubrick,53000.0,1953-04-01,0.0,Fear and Desire,0.0,42.853880512195204
Philippe Diaz,1000000.0,2008-05-19,57.0,The End of Poverty?,5.7e-05,5.7e-05
Robert Rodriguez,20000000.0,2010-09-01,31327899.0,Machete,1.56639495,46.647748199526596
Ethan Maniquis,20000000.0,2010-09-01,31327899.0,Machete,1.56639495,1.56639495
Jon M. Chu,30000000.0,2010-08-04,159291809.0,Step Up 3D,5.309726966666667,26.487882313266443
Nanette Burstein,32000000.0,2010-09-01,42045846.0,Going the Distance,1.3139326875,37.1748326875
Jafar Panahi,2500.0,2006-05-26,0.0,Offside,0.0,0.0
Jafar Panahi,2500.0,2006-05-26,0.0,Offside,0.0,0.0
Morgan J. Freeman,1500000.0,2009-07-17,0.0,Homecoming,0.0,0.0
Jason Friedberg,20000000.0,2010-08-18,80547866.0,Vampires Suck,4.0273933,14.184025193333333
Aaron Seltzer,20000000.0,2010-08-18,80547866.0,Vampires Suck,4.0273933,14.184025193333333
Paul W.S. Anderson,60000000.0,2010-09-09,300228084.0,Resident Evil: Afterlife,5.0038014,33.807540636295926
Stan Foster,7000000.0,2010-01-29,0.0,Preacher's Kid,0.0,0.0
Richard Berry,24000000.0,2010-03-23,0.0,22 Bullets,0.0,0.0
Johnnie To,5000000.0,2007-10-01,0.0,Triangle,0.0,0.0
Ringo Lam,5000000.0,2007-10-01,0.0,Triangle,0.0,2.90407102
William A. Wellman,290.0,1933-06-17,0.0,Heroes for Sale,0.0,0.0
Bertrand Bonello,1500000.0,2001-09-08,0.0,The Pornographer,0.0,0.0
Harry Lachman,400000.0,1936-10-30,0.0,Our Relations,0.0,0.0
George A. Romero,90000.0,1972-05-01,0.0,Hungry Wives,0.0,367.38755024151243
David Fincher,40000000.0,2010-09-30,224920315.0,The Social Network,5.623007875,38.78780574099535
Lauren Montgomery,3500000.0,2010-09-28,0.0,Superman/Batman: Apocalypse,0.0,0.0
Ben Affleck,37000000.0,2010-09-15,154026136.0,The Town,4.162868540540541,11.415711503311856
Will Gluck,8000000.0,2010-09-10,74952305.0,Easy A,9.369038125,16.65732653708791
Ryan Murphy,60000000.0,2010-08-12,204594016.0,Eat Pray Love,3.4099002666666665,3.9728084333333333
Rob Epstein,30000.0,2010-08-26,617000.0,Howl,20.566666666666663,20.725224866666665
Jeffrey Friedman,30000.0,2010-08-26,617000.0,Howl,20.566666666666663,20.725224866666665
George VanBuskirk,3000000.0,2010-08-13,0.0,Camp Hell,0.0,0.0
Sam Bozzo,100000.0,2008-10-09,0.0,Blue Gold: World Water Wars,0.0,0.0
Sam Wood,1750000.0,1945-11-21,0.0,Saratoga Trunk,0.0,0.0
Ella Lemhagen,0.0,2008-09-12,56299.0,"Patrik, Age 1.5",inf,inf
Oliver Stone,70000000.0,2010-09-02,134748021.0,Wall Street: Money Never Sleeps,1.9249717285714285,58.012846160040326
Zack Snyder,80000000.0,2010-07-10,140073390.0,Legend of the Guardians: The Owls of Ga'Hoole,1.750917375,20.867321632755562
Brad Peyton,85000000.0,2010-07-30,112483764.0,Cats & Dogs 2 : The Revenge of Kitty Galore,1.3233384,11.371338781818181
Pierre Schoendoerffer,30000000.0,1992-03-04,0.0,Diên Biên Phu,0.0,0.0
John Sayles,1200000.0,2010-07-14,0.0,Amigo,0.0,3.3238079750000002
Ryan Fleck,8000000.0,2010-07-06,6491240.0,It's Kind of a Funny Story,0.811405,inf
Anna Boden,8000000.0,2010-07-06,6491240.0,It's Kind of a Funny Story,0.811405,inf
Russ Meyer,60000.0,1965-05-25,0.0,Mudhoney,0.0,98.08612440191388
Jonathan Parker,0.0,2009-10-25,230600.0,(Untitled),inf,inf
Hue Rhodes,3800000.0,2009-06-10,111731.0,Saint John of Las Vegas,0.0294028947368421,0.0294028947368421
Satish Kaushik,1.0,2003-08-15,2.0,Tere Naam,2.0,2.0
Richard Levine,0.0,2010-01-14,18000.0,Every Day,inf,inf
Giovanni Rodríguez,1500000.0,2008-01-01,0.0,Red Canyon,0.0,0.0
Daryn Tufts,1400000.0,2010-04-22,0.0,My Girlfriend's Boyfriend,0.0,0.0
Matt Reeves,20000000.0,2010-10-01,24145613.0,Let Me In,1.20728065,14.651708862678017
Colin Levy,550000.0,2010-09-30,0.0,Sintel,0.0,0.0
Sacha Goedegebure,150000.0,2008-04-10,0.0,Big Buck Bunny,0.0,0.0
Randall Wallace,35000000.0,2010-08-20,60251371.0,Secretariat,1.7214677428571428,11.694691696190475
John Erick Dowdle,10000000.0,2010-01-13,33583175.0,Devil,3.3583175,25.66671015
Andy Fickman,20000000.0,2010-09-24,32005248.0,You Again,1.6002624,19.765038622057418
Greg Berlanti,38000000.0,2010-10-02,105610124.0,Life As We Know It,2.779213789473684,4.524071789473684
Henry Joost,30000.0,2010-09-17,3045943.0,Catfish,101.53143333333334,inf
Ariel Schulman,30000.0,2010-09-17,3045943.0,Catfish,101.53143333333334,inf
John Curran,22000000.0,2010-10-07,9479718.0,Stone,0.4308962727272727,inf
Steven Hentges,625000.0,2009-05-12,0.0,Hunger,0.0,0.0
Charles Ferguson,2000000.0,2010-10-08,7871522.0,Inside Job,3.935761,4.6515725
Catherine Corsini,7600000.0,2009-08-12,0.0,Leaving,0.0,0.0
Gareth Edwards,500000.0,2010-06-18,4242978.0,Monsters,8.485956,17.072967796249998
Tony Goldwyn,12500000.0,2010-09-11,6732980.0,Conviction,0.5386384,0.5386384
Abe Sylvia,4000000.0,2010-09-12,55125.0,Dirty Girl,0.01378125,0.01378125
Rachel Perkins,7.0,2009-08-09,7.0,Bran Nue Dae,1.0,1.0
Mark Romanek,15000000.0,2010-09-15,9455232.0,Never Let Me Go,0.6303488,4.982290966666666
Sylvain Chomet,18000000.0,2010-02-16,5602431.0,The Illusionist,0.3112461666666666,0.8695992820512819
Darlo Piana,4400000.0,2010-05-12,0.0,Lost Boys: The Thirst,0.0,0.0
Keith Melton,4000000.0,2007-05-25,0.0,IMAX Mummies Secrets Of The Pharohs,0.0,0.0
Anusha Rizvi,2270000.0,2010-08-13,6900000.0,PEEPLI [Live],3.039647577092511,3.039647577092511
Quentin Dupieux,500000.0,2010-07-09,98017.0,Rubber,0.196034,0.196034
Måns Mårlind,22000000.0,2010-03-27,851517.0,Shelter,0.0387053181818181,2.3260291896103897
Björn Stein,22000000.0,2010-03-27,851517.0,Shelter,0.0387053181818181,2.3260291896103897
Jeff Tremaine,20000000.0,2010-10-15,117224271.0,Jackass 3D,5.86121355,35.45602496212121
Sebastian Junger,0.0,2010-06-25,1422910.0,Restrepo,inf,inf
Tim Hetherington,0.0,2010-06-25,1422910.0,Restrepo,inf,inf
Robert Schwentke,58000000.0,2010-10-13,71664962.0,RED,1.2356027931034483,12.680545597998552
Stewart Hendler,12000000.0,2007-11-27,5285197.0,Whisper,0.4404330833333333,3.244162983333333
Pascal Chaumeil,8700000.0,2010-03-17,47355187.0,Heartbreaker,5.443124942528736,inf
Xavier Beauvois,4000000.0,2010-05-18,41424067.0,Of Gods and Men,10.35601675,10.35601675
Tod Williams,3000000.0,2010-10-20,177512032.0,Paranormal Activity 2,59.17067733333333,inf
Lauro Chartrand,10000000.0,2010-10-19,0.0,Born to Raise Hell,0.0,0.0
Steve Shimek,200.0,2010-10-19,0.0,The Maze,0.0,0.0
Gilles Bourdos,15400000.0,2008-10-01,0.0,Afterwards,0.0,inf
Isaac Florentine,3000000.0,2010-05-22,0.0,Undisputed III : Redemption,0.0,0.0
Kevin Greutert,20000000.0,2010-10-21,136150434.0,Saw: The Final Chapter,6.8075217,13.010578881818182
Todd Phillips,65000000.0,2010-11-04,211780824.0,Due Date,3.2581665230769232,40.071450447949786
Tom McGrath,130000000.0,2010-10-28,321887208.0,Megamind,2.476055446153846,22.74616721682051
Emily Atef,500000.0,2008-10-16,0.0,The Stranger in Me,0.0,0.0
Darren Aronofsky,13000000.0,2010-12-02,327803731.0,Black Swan,25.21567161538461,91.33283269303541
Philip Seymour Hoffman,0.0,2010-09-23,538000.0,Jack Goes Boating,inf,inf
Doug Liman,22000000.0,2010-05-20,24188922.0,Fair Game,1.0994964545454546,inf
Angela Bettis,250000.0,2006-07-07,0.0,Roman,0.0,inf
Larry Fessenden,200000.0,1996-08-31,0.0,Habit,0.0,inf
Pen-Ek Ratanaruang,2000000.0,2007-05-21,0.0,Ploy,0.0,0.0
Jessica Hausner,2500000.0,2009-09-11,0.0,Lourdes,0.0,0.0
Aleksei Popogrebsky,2500000.0,2010-02-17,0.0,How I Ended This Summer,0.0,0.0
Arto Halonen,262000.0,2009-10-16,0.0,The magnetic man,0.0,0.0
Paul Haggis,30000000.0,2010-11-18,51148651.0,The Next Three Days,1.7049550333333334,18.191861534408346
Sofia Coppola,8000000.0,2010-09-03,0.0,Somewhere,0.0,36.87723784761904
David Yates,250000000.0,2010-10-17,954305868.0,Harry Potter and the Deathly Hallows: Part 1,3.817223472,31.02206403
Tom Hooper,15000000.0,2010-09-06,414211549.0,The King's Speech,27.614103266666667,39.136321248087434
Byron Howard,260000000.0,2010-11-24,591794936.0,Tangled,2.2761343692307694,11.16789562923077
Nathan Greno,260000000.0,2010-11-24,591794936.0,Tangled,2.2761343692307694,2.2761343692307694
Larry Blamire,600.0,2010-08-17,0.0,The Lost Skeleton Returns Again,0.0,0.0
Charles-Olivier Michaud,600000.0,2010-05-16,0.0,Snow & Ashes,0.0,0.0
Kevin Bray,5000000.0,2008-01-01,0.0,Linewatch,0.0,2.842064535714286
David O. Russell,25000000.0,2010-12-17,93617009.0,The Fighter,3.74468036,25.046973089761906
Galt Niederhoffer,4500000.0,2010-09-10,123820.0,The Romantics,0.0275155555555555,0.0275155555555555
Tim Allen,0.0,2010-01-08,88335.0,Crazy on the Outside,inf,inf
George Hickenlooper,12500000.0,2010-09-16,1083683.0,Casino Jack,0.08669464,0.08669464
William Monahan,25000000.0,2010-11-10,4644108.0,London Boulevard,0.18576432,0.18576432
Colin Strause,10000000.0,2010-11-11,66821036.0,Skyline,6.6821036,7.727030249999999
Greg Strause,10000000.0,2010-11-11,66821036.0,Skyline,6.6821036,7.727030249999999
Vijay Lalwani,0.0,2010-02-06,293500.0,Karthik Calling Karthik,inf,inf
Fred Vogel,300.0,2003-01-01,0.0,August Underground's Mordum,0.0,0.0
Jerami Cruise,300.0,2003-01-01,0.0,August Underground's Mordum,0.0,0.0
Lena Dunham,65000.0,2010-11-12,416498.0,Tiny Furniture,6.4076615384615385,6.4076615384615385
Florian Henckel von Donnersmarck,100000000.0,2010-12-08,278731369.0,The Tourist,2.78731369,37.78731369
Jalmari Helander,1948000.0,2010-12-03,0.0,Rare Exports: A Christmas Tale,0.0,0.8823529411764706
David Lebrun,1000000.0,2008-05-05,0.0,Breaking the Maya Code,0.0,0.0
Ossie Davis,1200000.0,1970-05-27,0.0,Cotton Comes to Harlem,0.0,0.0
Dana Heinz Perry,350000.0,2009-10-03,0.0,Boy Interrupted,0.0,0.0
Stuart Beattie,27000000.0,2010-08-08,16504936.0,"Tomorrow, When the War Began",0.6112939259259259,1.7059799566951566
Joel Coen,38000000.0,2010-12-22,252276927.0,True Grit,6.6388665,51.08999520953326
Ethan Coen,38000000.0,2010-12-22,252276927.0,True Grit,6.6388665,33.54199974121824
Joseph Kosinski,170000000.0,2010-12-10,400062763.0,TRON: Legacy,2.3533103705882352,4.738048470588235
James L. Brooks,120000000.0,2010-12-17,48668907.0,How Do You Know,0.405574225,9.9396217325
Richard J. Lewis,30000000.0,2010-10-26,8454301.0,Barney's Version,0.2818100333333333,0.2818100333333333
Yôichi Sai,0.0,2007-03-22,1275162.0,Soo,inf,inf
John Wells,15000000.0,2010-10-21,4882577.0,The Company Men,0.3255051333333333,5.1233997633333335
Rodrigo García,7000000.0,2009-11-07,0.0,Mother and Child,0.0,0.7843534999999999
Ari Gold,2500000.0,2008-01-20,0.0,Adventures of Power,0.0,0.0
Tracey Hecht,2000000.0,2008-09-12,0.0,Life in Flight,0.0,0.0
Martin Curland,325000.0,2005-10-13,0.0,Zerophillia,0.0,0.0
Oliver Rihs,45000.0,2006-10-25,0.0,Black Sheep,0.0,0.0
John Cameron Mitchell,5000000.0,2010-12-16,5129058.0,Rabbit Hole,1.0258116,3.6153301
Rob Letterman,112000000.0,2010-12-25,237382724.0,Gulliver's Travels,2.1194886071428574,11.923489881165846
Ilisa Barbash,0.0,2009-02-04,206728.0,Sweetgrass,inf,inf
Lucien Castaing-Taylor,0.0,2009-02-04,206728.0,Sweetgrass,inf,inf
Ravi Chopra,0.0,2003-01-01,1100000.0,Baghban,inf,inf
Kyle Schickner,2200000.0,2007-11-15,0.0,Steam,0.0,0.0
Steve Antin,55000000.0,2010-11-23,89519773.0,Burlesque,1.6276322363636364,1.6276322363636364
Hiromasa Yonebayashi,37000000.0,2010-07-16,145570827.0,The Secret World of Arrietty,3.934346675675676,inf
Eli Craig,5000000.0,2010-01-22,5476793.0,Tucker and Dale vs Evil,1.0953586,1.0953586
Eric Brevig,80000000.0,2010-12-11,201584141.0,Yogi Bear,2.5198017625,4.779847540277778
Lucy Walker,271323.0,2010-01-25,0.0,Countdown to Zero,0.0,0.125144
Nigel Cole,7200000.0,2010-09-11,0.0,Made in Dagenham,0.0,13.716811400000001
Lucy Walker,1500000.0,2010-01-24,187716.0,Waste Land,0.125144,0.125144
João Jardim,1500000.0,2010-01-24,187716.0,Waste Land,0.125144,0.125144
Massy Tadjedin,7000000.0,2010-05-11,7644937.0,Last Night,1.0921338571428572,1.0921338571428572
Michel Gondry,120000000.0,2011-01-12,227817248.0,The Green Hornet,1.8984770666666664,inf
Sngmoo Lee,42000000.0,2010-12-02,11087569.0,The Warrior's Way,0.263989738095238,0.263989738095238
Bette Gordon,1000000.0,2009-04-25,0.0,Handsome Harry,0.0,0.0
Denis Heroux,850000.0,1975-01-27,0.0,Jacques Brel Is Alive and Well and Living in Paris,0.0,0.0
A.R. Murugadoss,9100000.0,2008-12-25,76000000.0,Ghajini,8.351648351648352,15.532898351648353
Aleksandr Kott,8500000.0,2010-11-04,0.0,Fortress of War,0.0,0.0
Tony Jaa,0.0,2010-05-05,2340363.0,Ong Bak 3,inf,inf
Panna Rittikrai,0.0,2010-05-05,2340363.0,Ong Bak 3,inf,inf
Dominic Sena,40000000.0,2011-01-07,88100000.0,Season of the Witch,2.2025,6.851333411111111
Michael Powell,4668069.0,1939-10-07,0.0,The Spy in Black,0.0,0.5597133333333333
Josef Rusnak,11000000.0,2008-08-15,15500000.0,It's Alive,1.4090909090909092,2.569346409090909
Jon Favreau,163000000.0,2011-07-29,174822325.0,Cowboys & Aliens,1.0725296012269938,25.57753883653419
Pekka Lehto,650.0,1999-08-13,0.0,The Real McCoy,0.0,0.0
Fred Cavayé,10000000.0,2008-12-03,0.0,Anything for Her,0.0,0.0
Jeff Malmberg,0.0,2010-03-12,58.0,Marwencol,inf,inf
Geoffrey Sax,0.0,2010-05-17,693181.0,Frankie & Alice,inf,inf
Clarence Brown,1119000.0,1936-08-28,2019000.0,The Gorgeous Hussy,1.804289544235925,4.817496555704498
Michael Winterbottom,0.0,2010-09-01,951179.0,The Trip,inf,inf
Philippe Falardeau,5000000.0,2006-05-25,0.0,Congorama,0.0,inf
Lee Chang-dong,0.0,2010-05-13,349899.0,Poetry,inf,inf
Radu Muntean,0.0,2010-05-13,20666.0,"Tuesday, After Christmas",inf,inf
Im Sang-soo,4000000.0,2010-05-13,0.0,The Housemaid,0.0,0.0
Neil Burger,27000000.0,2011-03-08,161849455.0,Limitless,5.994424259259259,11.564333743082788
Dmitry Vasyukov,0.0,2010-09-03,338987.0,Happy People: A Year in the Taiga,inf,inf
Steven R. Monroe,2000000.0,2010-06-17,572809.0,I Spit on Your Grave,0.2864045,inf
Icíar Bollaín,10600000.0,2010-09-16,0.0,Even the Rain,0.0,0.0
Jake Scott,0.0,2010-10-29,42145.0,Welcome to the Rileys,inf,inf
Elliott Nugent,2000000.0,1944-02-17,0.0,Up in Arms,0.0,0.0
Daming Chen,5000000.0,2011-02-03,0.0,What Women Want,0.0,0.0
Brad Furman,40000000.0,2011-03-17,85412898.0,The Lincoln Lawyer,2.13532245,4.840016303333333
Mikael Håfström,37000000.0,2011-01-28,96047633.0,The Rite,2.595881972972973,11.454053385700245
Kim Chapiron,0.0,2010-04-24,430041.0,Dog Pound,inf,inf
Manoel de Oliveira,2500000.0,2009-02-10,0.0,Eccentricities of a Blonde-Haired Girl,0.0,0.0
Bruno Dumont,4600000.0,2009-11-25,0.0,Hadewijch,0.0,inf
Ryan Stevens Harris,3500000.0,2010-10-01,0.0,Virus X,0.0,0.0
Angel Gracia,93.0,2011-01-28,2500000.0,From Prada to Nada,26881.720430107525,26881.720430107525
Shana Feste,15000000.0,2010-12-22,20529194.0,Country Strong,1.3686129333333332,3.0725089333333333
Jaume Collet-Serra,30000000.0,2011-02-16,130786397.0,Unknown,4.359546566666666,21.051863962843136
Alister Grierson,30000000.0,2011-02-03,108609310.0,Sanctum,3.620310333333333,3.620310333333333
Jason Stutter,50000.0,2002-11-08,0.0,Tongan Ninja,0.0,0.0
Kelly Asbury,36000000.0,2011-01-13,189712432.0,Gnomeo & Juliet,5.269789777777778,16.220484835277777
Brian Skeet,5.0,1998-12-23,0.0,The Misadventures of Margaret,0.0,0.0
John Landis,10000000.0,2010-10-29,4349187.0,Burke & Hare,0.4349187,76.84479224323937
Robert Guédiguian,10000000.0,2009-05-17,0.0,Army of Crime,0.0,0.0
Greg Mottola,40000000.0,2011-02-14,97552050.0,Paul,2.43880125,11.066707701315789
Sherry Hormann,0.0,2009-09-24,14631377.0,Desert Flower,inf,inf
Patrick Lussier,50000000.0,2011-02-24,28931401.0,Drive Angry,0.57862802,8.472859350952382
Gore Verbinski,135000000.0,2011-03-02,245724603.0,Rango,1.8201822444444444,27.678802605695733
George Nolfi,50200000.0,2011-03-03,127869379.0,The Adjustment Bureau,2.5471987848605577,2.5471987848605577
Joshua Zeman,0.0,2010-04-29,35456.0,Cropsey,inf,inf
Barbara Brancaccio,0.0,2010-04-29,35456.0,Cropsey,inf,inf
Simon West,40000000.0,2011-01-13,51070807.0,The Mechanic,1.276770175,16.79780956350932
Bobby Farrelly,36000000.0,2011-02-25,83160734.0,Hall Pass,2.310020388888889,51.90783745417289
Peter Farrelly,36000000.0,2011-02-25,83160734.0,Hall Pass,2.310020388888889,57.31433545417289
D.J. Caruso,50000000.0,2011-02-18,144492830.0,I Am Number Four,2.8898566,17.440701749941642
Danny Lerner,3000000.0,2009-04-15,0.0,The Assassin Next Door,0.0,0.0
John H. Lee,10400000.0,2010-06-16,20967660.0,71: Into the Fire,2.0161211538461536,2.0161211538461536
Jonathan Liebesman,70000000.0,2011-03-08,202466756.0,Battle: Los Angeles,2.8923822285714285,8.716648895238094
Erich von Stroheim,592.0,1925-08-26,1.0,The Merry Widow,0.0016891891891891,0.3655073710073709
George Iida,2900000.0,1998-01-31,0.0,Rasen,0.0,0.0
Tran Anh Hung,0.0,2010-12-11,17636261.0,Norwegian Wood,inf,inf
Marcus Raboy,10000000.0,2009-10-16,9069.0,Janky Promoters,0.0009069,1.67724865
Dmitriy Kiselev,15000000.0,2009-12-31,21500000.0,Black Lightning,1.4333333333333331,7.382633104210098
Aleksandr Voytinskiy,15000000.0,2009-12-31,21500000.0,Black Lightning,1.4333333333333331,inf
Barry Jenkins,13000.0,2008-03-07,0.0,Medicine for Melancholy,0.0,16.26167175
Catherine Hardwicke,42000000.0,2011-03-11,89162162.0,Red Riding Hood,2.122908619047619,15.571168534182755
James Gunn,2500000.0,2010-09-09,324138.0,Super,0.1296552,14.402225840294118
André Øvredal,3500000.0,2010-10-29,4159678.0,Troll Hunter,1.1884794285714286,inf
Duncan Jones,32000000.0,2011-03-30,147332697.0,Source Code,4.60414678125,9.266649975
Zack Snyder,82000000.0,2011-03-24,89792502.0,Sucker Punch,1.095030512195122,20.867321632755562
Matthew Porterfield,0.0,2010-02-18,48132.0,Putty Hill,inf,inf
Jerzy Skolimowski,3167000.0,2010-09-06,0.0,Essential Killing,0.0,0.0
Brigitte Berman,0.0,2009-01-01,21878.0,"Hugh Hefner: Playboy, Activist and Rebel",inf,inf
Phil Traill,8000000.0,2011-02-02,1749457.0,Chalet Girl,0.218682125,2.892384925
Agustí Villaronga,6000000.0,2010-10-10,3770657.0,Black Bread,0.6284428333333333,0.6284428333333333
Rick Reinert,0.0,1983-01-01,12000000.0,Winnie the Pooh and a Day for Eeyore,inf,inf
Benny Chan,5750000.0,2008-09-25,0.0,Connected,0.0,1.1607887586206898
Jeremy Sims,7347125.0,2010-04-15,0.0,Beneath Hill 60,0.0,0.0
Shusuke Kaneko,0.0,2006-10-28,50710400.0,Death Note: The Last Name,inf,inf
James Wan,1500000.0,2010-09-13,97009150.0,Insidious,64.67276666666666,193.6188451848853
Elia Suleiman,6500000.0,2009-08-12,753808.0,The Time That Remains,0.1159704615384615,0.1159704615384615
David Bowers,21000000.0,2011-03-25,72417394.0,Diary of a Wimpy Kid: Rodrick Rules,3.448447333333333,9.888126118267861
Malcolm Venville,12000000.0,2010-01-14,204940.0,Henry's Crime,0.0170783333333333,0.0170783333333333
Kornél Mundruczó,1500000.0,2008-09-11,0.0,Delta,0.0,0.1283445454545454
Emile Ardolino,19000000.0,1993-11-24,2119994.0,The Nutcracker,0.1115786315789473,43.241758169213355
Clio Barnard,0.0,2010-10-22,21268.0,The Arbor,inf,inf
Takashi Miike,6000000.0,2010-09-09,17555141.0,13 Assassins,2.925856833333333,inf
Srđan Dragojević,5000000.0,2009-03-11,0.0,St. George Shoots the Dragon,0.0,15.0
Steffen Haars,1500000.0,2010-12-09,8786756.0,New Kids Turbo,5.857837333333333,5.857837333333333
Flip van der Kuil,1500000.0,2010-12-09,8786756.0,New Kids Turbo,5.857837333333333,5.857837333333333
Júlíus Kemp,4000000.0,2009-09-04,0.0,Reykjavik Whale Watching Massacre,0.0,0.0
Pernilla August,3000000.0,2010-12-10,4800080.0,Beyond,1.6000266666666667,1.6000266666666667
Michael Madsen,900000.0,2010-11-12,0.0,Into Eternity,0.0,0.0
Matt Harlock,0.0,2010-04-10,90275.0,American: The Bill Hicks Story,inf,inf
Paul Thomas,0.0,2010-04-10,90275.0,American: The Bill Hicks Story,inf,inf
Jason Winer,40000000.0,2011-04-08,45735397.0,Arthur,1.143384925,1.143384925
Carlos Saldanha,90000000.0,2011-04-03,484635760.0,Rio,5.384841777777778,31.830835590280472
Bertrand Tavernier,14734000.0,2010-11-03,6775121.0,The Princess of Montpensier,0.4598290348852993,0.4598290348852993
Paul Johansson,15000000.0,2011-04-14,4627375.0,Atlas Shrugged Part I,0.3084916666666666,0.3084916666666666
Ryan Shiraki,12300000.0,2009-05-22,0.0,Spring Breakdown,0.0,0.0
Luca Miniero,4000000.0,2010-10-01,65584679.0,Welcome to the South,16.39616975,22.22950308333333
Antti Jokinen,20000000.0,2011-02-10,0.0,The Resident,0.0,0.0
Rachid Bouchareb,30000000.0,2010-09-21,0.0,Outside the Law,0.0,1.5837035172413794
